,p0,p1,p2,p3,p4,trips0,trips1,trips2,trips3,trips4,date,hour,doc_id
443,0.0,0.08643778354558479,0.0,0.9097559662526383,0.0,0.0,20.39931691675801,0.0,214.70240803562265,0.0,2013-10-19,11,443
444,0.17955129759929947,0.0,0.0,0.816142257622747,0.0,38.96263157904799,0.0,0.0,177.1028699041361,0.0,2013-10-19,12,444
445,0.0,0.0,0.0,0.952971944521313,0.04169555570347327,0.0,0.0,0.0,165.81711834670844,7.255026692404349,2013-10-19,13,445
446,0.2670796543193211,0.0,0.0,0.7273316875864804,0.0,47.54017846883916,0.0,0.0,129.4650403903935,0.0,2013-10-19,14,446
447,0.17484623758416187,0.0,0.0,0.8201651599048793,0.0,31.472322765149137,0.0,0.0,147.62972878287826,0.0,2013-10-19,15,447
448,0.0,0.14706023764473922,0.0,0.5903931745231569,0.2583792036443293,0.0,21.176674220842447,0.0,85.01661713133458,37.206605324783425,2013-10-19,16,448
449,0.0,0.0,0.0,0.9942985033280871,0.0,0.0,0.0,0.0,217.75137222885107,0.0,2013-10-19,17,449
450,0.0,0.0,0.0,0.8354101361283446,0.16118048727546685,0.0,0.0,0.0,222.21909621013967,42.87400961527418,2013-10-19,18,450
451,0.0,0.0,0.0,0.48048623480935837,0.5167002100581369,0.0,0.0,0.0,161.92386113075378,174.12797078959215,2013-10-19,19,451
452,0.0,0.0,0.0,0.6735617311620786,0.32397374275974156,0.0,0.0,0.0,251.23852572345533,120.8422060493836,2013-10-19,20,452
453,0.0,0.0,0.08428051195893993,0.5631596309498167,0.35093697000015095,0.0,0.0,31.858033520479292,212.87434049903072,132.65417466005707,2013-10-19,21,453
454,0.25895675926682593,0.0,0.032400045830897006,0.4218084168323577,0.28601912942144603,94.77817389165828,0.0,11.858416774108305,154.3818805606429,104.68300136824925,2013-10-19,22,454
455,0.0,0.0,0.3145838380079035,0.0766713712520932,0.6074459328216143,0.0,0.0,140.61897558953288,34.27210294968566,271.5283319712616,2013-10-19,23,455
456,0.0,0.0,0.0,0.0,0.9974094550710486,0.0,0.0,0.0,0.0,438.8601602312614,2013-10-20,0,456
457,0.0690962303941608,0.0,0.0,0.0,0.9288169313706273,28.951320535153375,0.0,0.0,0.0,389.1742942442928,2013-10-20,1,457
