,p0,p1,p2,p3,p4,trips0,trips1,trips2,trips3,trips4,date,hour,doc_id
393,0.0,0.0,0.05571646595975448,0.8962203116792176,0.04540761983744932,0.0,0.0,81.62462263104031,1312.9627566100537,66.52216306186325,2013-10-06,9,393
394,0.0,0.388562000504329,0.0805744277699499,0.5279683519419303,0.0,0.0,782.1753070152142,162.19632310090915,1062.8002924591055,0.0,2013-10-06,10,394
395,0.11870558980344557,0.03879645374978095,0.22019305980226503,0.6213164740650818,0.0,270.8861559314628,88.53350745700013,502.4805624687688,1417.8441938165167,0.0,2013-10-06,11,395
396,0.0,0.0,0.4457709075058474,0.5516746745443559,0.0,0.0,0.0,1147.4143159200512,1420.0106122771722,0.0,2013-10-06,12,396
397,0.0,0.029313239055477443,0.2732241664427264,0.6956663311354403,0.0,0.0,72.55026666230667,676.2298119457479,1721.7741695602147,0.0,2013-10-06,13,397
398,0.0,0.0,0.391492650713475,0.6056523141830106,0.0,0.0,0.0,905.1310084495542,1400.2681503911203,0.0,2013-10-06,14,398
399,0.0,0.5362234915140838,0.148968910096416,0.3128378888280615,0.0,0.0,1181.8365752970406,328.32747785250086,689.4947069770476,0.0,2013-10-06,15,399
400,0.0,0.025103968116279053,0.28587754828930806,0.6865843666147133,0.0,0.0,47.24566799483718,538.0215458804778,1292.1517779688904,0.0,2013-10-06,16,400
401,0.0,0.0,0.5861482488160067,0.41109650410547227,0.0,0.0,0.0,1312.385929099039,920.4450726921524,0.0,2013-10-06,17,401
402,0.0,0.6011475855938113,0.3886310056723026,0.0,0.0,0.0,1458.98519023618,943.2074507666783,0.0,0.0,2013-10-06,18,402
403,0.0,0.0,0.7466927098951531,0.2499540573811259,0.0,0.0,0.0,1730.833701536965,579.3935050094498,0.0,2013-10-06,19,403
404,0.0,0.0,0.9553912784545695,0.041563323470589664,0.0,0.0,0.0,1983.3922940716864,86.28545952494414,0.0,2013-10-06,20,404
405,0.1418802467297721,0.0,0.8474594868268424,0.0,0.0,256.37760584069815,0.0,1531.3592926961041,0.0,0.0,2013-10-06,21,405
406,0.0,0.23591356384757453,0.5169539714888692,0.0,0.2449131425661809,0.0,388.0778125292601,850.3892830991899,0.0,402.8821195213676,2013-10-06,22,406
407,0.0,0.0,0.7431049907654346,0.0,0.25407544519980946,0.0,0.0,1016.5676273671145,0.0,347.5752090333393,2013-10-06,23,407
408,0.0,0.0,0.6059093993399349,0.0,0.3925459953089102,0.0,0.0,1768.64953667327,0.0,1145.841760306709,2013-10-12,0,408
409,0.0,0.0,0.15219474079296275,0.0,0.8459669589440073,0.0,0.0,401.94631043421464,0.0,2234.198738571123,2013-10-12,1,409
410,0.0,0.0,0.0,0.0,0.9973745587507594,0.0,0.0,0.0,0.0,2178.2660363116584,2013-10-12,2,410
411,0.0,0.0,0.11960633293492519,0.0,0.8772488296587333,0.0,0.0,199.26415066958538,0.0,1461.4965502114496,2013-10-12,3,411
412,0.0,0.0,0.0,0.05859168548488724,0.938184025830857,0.0,0.0,0.0,58.35731874294769,934.4312897275336,2013-10-12,4,412
413,0.0,0.0,0.0,0.31802404734985473,0.6757623898265829,0.0,0.0,0.0,171.4149615215717,364.23592811652816,2013-10-12,5,413
414,0.0,0.0,0.22263738088870663,0.6074659442664332,0.16484786473173982,0.0,0.0,140.03891257899647,382.09607894358646,103.68930691626434,2013-10-12,6,414
415,0.0,0.0,0.0,0.8985847353839711,0.0958926337291922,0.0,0.0,0.0,764.6956098117594,81.60463130354256,2013-10-12,7,415
416,0.0,0.0,0.0,0.950453618375669,0.04550267737748839,0.0,0.0,0.0,1248.896054545629,59.79051807401975,2013-10-12,8,416
417,0.0,0.0,0.23010441700105258,0.7652787090310583,0.0,0.0,0.0,409.3557578448725,1361.4308233662528,0.0,2013-10-12,9,417
418,0.0,0.0,0.17958065996454484,0.8146061126581258,0.0,0.0,0.0,384.12303166416143,1742.442474975731,0.0,2013-10-12,10,418
419,0.0,0.07468087758853095,0.2542910309107897,0.6689911959755669,0.0,0.0,184.16304413331733,627.0816822260074,1649.732289275748,0.0,2013-10-12,11,419
420,0.0,0.5125797742374639,0.11245043421309021,0.3731102192542686,0.0,0.0,1255.307867107549,275.39111338785796,913.7469269537039,0.0,2013-10-12,12,420
421,0.0,0.022034162462421045,0.39170997865647333,0.5838383460415099,0.0,0.0,55.32778194313924,983.5837564064045,1466.0180869102312,0.0,2013-10-12,13,421
422,0.0,0.0,0.2951330062961968,0.6996538195413994,0.0,0.0,0.0,712.7462102053153,1689.6639741924796,0.0,2013-10-12,14,422
423,0.0,0.47696182769748113,0.21041656175721576,0.31041512993066167,0.0,0.0,1119.9063714336858,494.05808700594264,728.8547250771936,0.0,2013-10-12,15,423
424,0.0,0.0975773870349944,0.3230545929042452,0.4614933373442545,0.11667886967599576,0.0,185.39703536648935,613.8037265180659,876.8373409540836,221.68985238439194,2013-10-12,16,424
425,0.023343037430264297,0.0,0.438916026843436,0.49720208604374255,0.03900015868021987,54.505992399667136,0.0,1024.8689226794231,1160.9668709121388,91.06537051831339,2013-10-12,17,425
426,0.3709093050719114,0.0,0.3739510966803201,0.25313366420786615,0.0,1040.4006007267114,0.0,1048.932826188298,710.0399281030645,0.0,2013-10-12,18,426
427,0.0,0.0,0.770837197357717,0.22684939774141044,0.0,0.0,0.0,2283.9906157709156,672.1547655077991,0.0,2013-10-12,19,427
428,0.23395338072074084,0.0,0.6075386106455463,0.15657741923076482,0.0,702.7959556851055,0.0,1825.045986379221,470.3585673692175,0.0,2013-10-12,20,428
429,0.0,0.0,0.995049175199387,0.0,0.0,0.0,0.0,2875.692116326228,0.0,0.0,2013-10-12,21,429
430,0.176205046178486,0.0,0.6486457727514023,0.03827751411446743,0.13618073993210517,553.1076399542676,0.0,2036.0990806666518,120.15311680531326,427.4713426468781,2013-10-12,22,430
431,0.0,0.0,0.836592911549631,0.0,0.16174163583414097,0.0,0.0,2741.514971148141,0.0,530.0273406284799,2013-10-12,23,431
432,0.0,0.0,0.5081346323114729,0.0,0.48774768358917947,0.0,0.0,516.2647864284565,0.0,495.55164652660636,2013-10-29,0,432
433,0.0,0.0,0.016034212697547012,0.0,0.9768944711517529,0.0,0.0,9.732767107411036,0.0,592.974943989114,2013-10-29,1,433
434,0.182458921746255,0.0,0.0,0.0,0.8047385118272308,63.86062261118925,0.0,0.0,0.0,281.65847913953075,2013-10-29,2,434
435,0.0,0.0,0.0,0.07067635728411542,0.9139042951341199,0.0,0.0,0.0,17.386383891892393,224.8204566029935,2013-10-29,3,435
436,0.0,0.19051128754864022,0.0,0.35542985893289497,0.44490956876433085,0.0,48.38986703735461,0.0,90.27918416895533,113.00703046614004,2013-10-29,4,436
437,0.0,0.22485330452622004,0.0,0.6549438576929091,0.11307067525799418,0.0,91.06558833311912,0.0,265.25226236562816,45.79362347948764,2013-10-29,5,437
438,0.0,0.0,0.0,0.9754973414046092,0.019607203013613267,0.0,0.0,0.0,1117.919953249682,22.469854653600805,2013-10-29,6,438
439,0.0,0.0,0.0,0.9961785067921136,0.0,0.0,0.0,0.0,2247.3787113230082,0.0,2013-10-29,7,439
440,0.064897115985195,0.0,0.0,0.9323135295235142,0.0,169.18678137340336,0.0,0.0,2430.5413714678016,0.0,2013-10-29,8,440
441,0.0,0.15533340443576577,0.0,0.8411759737003437,0.0,0.0,392.0615127958728,0.0,2123.1281576196675,0.0,2013-10-29,9,441
442,0.0,0.0,0.0,0.9896110339994916,0.0,0.0,0.0,0.0,2242.4586030428477,0.0,2013-10-29,10,442
443,0.0,0.0,0.044293825798307776,0.9497364786198644,0.0,0.0,0.0,92.83985887325309,1990.6476591872358,0.0,2013-10-29,11,443
444,0.0,0.0,0.12190864092120349,0.8740387577042904,0.0,0.0,0.0,268.6866445903325,1926.381421980256,0.0,2013-10-29,12,444
445,0.0,0.20591856109471418,0.09881007931221031,0.692912453950603,0.0,0.0,452.60899728618176,217.18455432823825,1523.0215737834253,0.0,2013-10-29,13,445
446,0.0,0.24508475176211614,0.013128639945898265,0.739618037246591,0.0,0.0,543.5979794083736,29.11932340000235,1640.472806612939,0.0,2013-10-29,14,446
447,0.0,0.3797178258718825,0.05433312456891713,0.5639251860762905,0.0,0.0,858.1622864704545,122.79286152575271,1274.4709205324166,0.0,2013-10-29,15,447
448,0.0,0.5270033776284071,0.0,0.46706622571112744,0.0,0.0,933.322981779909,0.0,827.1742857344067,0.0,2013-10-29,16,448
449,0.0,0.6429530987285015,0.017530946165587702,0.33771971774344267,0.0,0.0,1549.5169679356886,42.24958025906636,813.9045197616969,0.0,2013-10-29,17,449
450,0.0,0.4238937295693144,0.24010585964900158,0.3345453789835169,0.0,0.0,1294.147556375117,733.0431895084018,1021.367042036677,0.0,2013-10-29,18,450
451,0.08677931927888537,0.0,0.6668943302432142,0.24452851987363614,0.0,279.6897460358475,0.0,2149.4004263738793,788.1154195527292,0.0,2013-10-29,19,451
452,0.01672173011094546,0.026710435187075294,0.8933821794795446,0.062281266785258464,0.0,52.740336769921974,84.24471258003548,2817.7273940784835,196.4351154407052,0.0,2013-10-29,20,452
453,0.0,0.0,0.9966278340908742,0.0,0.0,0.0,0.0,2940.0521105680787,0.0,0.0,2013-10-29,21,453
454,0.0,0.0,0.9252973518988828,0.0,0.0728497661128721,0.0,0.0,2537.165338906737,0.0,199.75405868149528,2013-10-29,22,454
455,0.0,0.0,0.5191097208612875,0.0,0.4784761483609774,0.0,0.0,1116.6050095726293,0.0,1029.2021951244624,2013-10-29,23,455
456,0.2540639175171889,0.0,0.20409031274373918,0.0,0.5384208920544573,237.54976287857158,0.0,190.82444241539613,0.0,503.4235340709176,2013-10-21,0,456
457,0.1431278348448379,0.0,0.0,0.0,0.8494144114228798,72.42268443148798,0.0,0.0,0.0,429.8036921799772,2013-10-21,1,457
458,0.169480601507114,0.0,0.0,0.0,0.8158026744500759,52.87794767021957,0.0,0.0,0.0,254.5304344284237,2013-10-21,2,458
459,0.0,0.2934513491388073,0.0,0.0,0.6918318919540177,0.0,73.36283728470183,0.0,0.0,172.95797298850442,2013-10-21,3,459
460,0.0,0.0,0.0,0.4149216171008312,0.5749520150105367,0.0,0.0,0.0,131.9450742380643,182.8347407733507,2013-10-21,4,460
461,0.0,0.0,0.0,0.7549703053761315,0.23759280283069573,0.0,0.0,0.0,394.8494697117168,124.26103588045386,2013-10-21,5,461
462,0.0,0.0,0.0,0.9938611508690802,0.0,0.0,0.0,0.0,1173.7500191763838,0.0,2013-10-21,6,462
463,0.0,0.0,0.0,0.996444658403311,0.0,0.0,0.0,0.0,2168.2635766856047,0.0,2013-10-21,7,463
464,0.0,0.0,0.0,0.9964029916125514,0.0,0.0,0.0,0.0,2439.194523467526,0.0,2013-10-21,8,464
465,0.0,0.0,0.0,0.9949455874260557,0.0,0.0,0.0,0.0,2329.1676201643963,0.0,2013-10-21,9,465
466,0.0,0.0,0.0,0.9949595571493721,0.0,0.0,0.0,0.0,2011.8082245560304,0.0,2013-10-21,10,466
