orig,dest,pair,prob,topic
14668,14513,"(14668,14513)",0.0017490504250328128,2
14823,14668,"(14823,14668)",0.0017254940518169055,2
15285,15285,"(15285,15285)",0.0017086150408010146,2
14515,14513,"(14515,14513)",0.0016812152911793317,2
1467,14671,"(1467,14671)",0.0016618843414387728,2
14977,14977,"(14977,14977)",0.0016497142782429884,2
14979,14823,"(14979,14823)",0.0016373544256224149,2
14822,14669,"(14822,14669)",0.0016260003273382187,2
14822,14823,"(14822,14823)",0.001624669630690996,2
14977,14669,"(14977,14669)",0.001615495332234636,2
14515,1467,"(14515,1467)",0.0016084627285551099,2
14516,14515,"(14516,14515)",0.0016032304196530824,2
14516,14516,"(14516,14516)",0.001598124729617394,2
14824,14975,"(14824,14975)",0.0015962079182449806,2
14513,14513,"(14513,14513)",0.0015799142945956703,2
14823,15128,"(14823,15128)",0.001573988683807892,2
14978,1513,"(14978,1513)",0.0015655494305796525,2
15439,15439,"(15439,15439)",0.0015357046750741708,2
14976,14824,"(14976,14824)",0.0015329318852170724,2
14823,14975,"(14823,14975)",0.00152131840987042,2
14513,14516,"(14513,14516)",0.0015178111695499502,2
14669,14514,"(14669,14514)",0.0015152515788843016,2
14513,14824,"(14513,14824)",0.0015125812137908097,2
14822,14513,"(14822,14513)",0.001499574069358153,2
1513,1513,"(1513,1513)",0.0014940289880686116,2
14823,15439,"(14823,15439)",0.0014898185918068587,2
14668,14669,"(14668,14669)",0.0014792752921584465,2
1467,14515,"(1467,14515)",0.001477908482066294,2
14515,14516,"(14515,14516)",0.0014497778431654736,2
14824,15285,"(14824,15285)",0.0014445446041359323,2
14668,14668,"(14668,14668)",0.0014233911189627134,2
14978,1467,"(14978,1467)",0.001405312487406121,2
14515,14669,"(14515,14669)",0.0014011289204129702,2
15285,1513,"(15285,1513)",0.0013921619084403545,2
14823,1482,"(14823,1482)",0.0013894747729020288,2
15131,15131,"(15131,15131)",0.0013845348955047584,2
14669,14971,"(14669,14971)",0.001381142019860876,2
15285,14823,"(15285,14823)",0.001364605426420034,2
14823,14825,"(14823,14825)",0.0013644174261232109,2
15131,15439,"(15131,15439)",0.0013586581690594637,2
14823,14978,"(14823,14978)",0.0013462810247894439,2
1513,14824,"(1513,14824)",0.0013282002317580891,2
14668,14823,"(14668,14823)",0.0013115570438143069,2
14669,14822,"(14669,14822)",0.0013109285077624066,2
1467,14668,"(1467,14668)",0.0013093561572984093,2
14977,14976,"(14977,14976)",0.001297632011195496,2
1467,14514,"(1467,14514)",0.001297058231047242,2
14823,17752,"(14823,17752)",0.0012849225336745065,2
14669,14976,"(14669,14976)",0.00127510509624324,2
14514,14669,"(14514,14669)",0.001271562715688971,2
14824,14973,"(14824,14973)",0.0012649662772948266,2
14516,14823,"(14516,14823)",0.0012633955204231168,2
14671,1467,"(14671,1467)",0.001253996311755138,2
14978,14669,"(14978,14669)",0.0012448572633650342,2
1513,14823,"(1513,14823)",0.001242566424274474,2
14669,14977,"(14669,14977)",0.001233750861882219,2
14515,14668,"(14515,14668)",0.0012313564041288153,2
1467,14971,"(1467,14971)",0.001222449643714777,2
14513,14823,"(14513,14823)",0.0012000055398926324,2
14671,14516,"(14671,14516)",0.0011901817662689925,2
14825,14516,"(14825,14516)",0.0011634452955925096,2
14824,14974,"(14824,14974)",0.0011582963730064916,2
14978,14978,"(14978,14978)",0.0011522586213224874,2
14516,14668,"(14516,14668)",0.0011514972929917854,2
